2485,2,36.62,116,10,48061,176,31
1059,2,36.16,70,6,52544,190,21
3192,3,71.0,172,5,52816,375,9
1057,2,46.9,70,6,46908,220,22
4339,2,33.89,70,6,50162,170,30
1085,2,46.81,24,6,46998,220,21
2485,2,45.89,116,6,43146,198,33
2417,7,130.0,116,6,52307,680,13
4792,4,84.27,172,18,37973,320,9
3487,7,172.79,70,6,44562,770,13
6786,3,82.65,172,14,41137,340,7
1079,3,59.84,23,6,43449,260,21
1542,2,59.46,116,6,46754,278,20
2514,6,172.67,93,6,26061,450,17
5385,6,131.81,178,6,59176,780,12
2053,3,61.0,53,6,58196,355,23
2435,4,87.32,116,6,45235,395,22
4990,5,120.72,115,18,66269,800,7
3187,2,52.77,53,6,66325,350,20
6056,2,42.03,70,6,47109,198,31
4523,2,44.46,116,5,43859,195,36
5383,5,123.0,130,6,39837,490,10
6812,3,72.02,178,6,52763,380,22
4521,2,42.22,116,6,42633,180,31
6339,4,92.4,53,13,81168,750,8
1084,2,43.69,24,6,52643,230,24
1080,4,76.45,23,6,45781,350,17
2776,4,114.56,97,12,38407,440,12
5247,3,72.0,4,9,52083,375,12
2451,2,49.78,116,6,47207,235,34
6061,3,55.65,150,6,48517,270,23
6061,3,67.43,150,6,47456,320,20
1079,4,95.15,23,6,40987,390,19
2053,2,45.33,53,6,55151,250,25
2776,4,77.88,97,11,46224,360,10
4579,2,47.14,115,6,44123,208,20
2410,5,88.87,24,17,68639,610,6
4579,3,63.75,115,6,45490,290,20
6056,3,59.68,70,6,46916,280,23
6036,5,103.25,53,6,61985,640,12
1717,3,61.0,70,6,42622,260,27
6811,2,47.37,178,6,49609,235,22
2776,4,78.0,97,11,45897,358,10
3350,5,125.35,93,6,38292,480,13
6081,5,126.07,115,5,50765,640,15
1226,2,47.8,53,6,60669,290,20
2398,3,75.0,97,6,38666,290,17
3362,3,67.61,24,18,60641,410,10
1718,4,65.27,70,7,45962,300,22
6474,6,169.85,115,11,47689,810,15
335,5,110.75,97,6,41534,460,11
1065,5,115.07,24,6,59963,690,10
1079,4,93.67,23,6,44838,420,21
2053,4,71.2,53,6,60393,430,23
1781,5,98.06,53,6,64246,630,15
4988,3,56.66,97,6,35298,200,23
4346,2,44.87,116,6,42790,192,24
1718,6,167.34,70,6,43623,730,15
6474,4,99.78,115,6,46101,460,15
2744,2,39.1,93,6,40920,160,21
186,6,110.13,4,6,51757,570,16
1716,2,41.26,70,6,50896,210,22
1358,3,67.0,115,6,44477,298,23
6036,3,75.0,53,6,62666,470,12
6081,3,91.21,115,6,53283,486,15
1087,3,65.5,24,6,49618,325,21
1781,4,97.0,53,10,65773,638,15
2053,2,42.12,53,6,53418,225,23
687,6,87.07,97,12,50534,440,9
4579,2,50.18,115,6,51813,260,19
1629,3,55.52,178,7,50792,282,23
1629,3,60.42,178,6,52631,318,22
1082,2,54.0,24,6,55555,300,19
6731,5,137.71,130,6,38486,530,6
6058,2,40.08,150,6,49900,200,29
2491,5,119.97,130,5,34008,408,12
2776,3,78.0,97,11,46153,360,10
1407,4,82.29,53,6,55899,460,20
5247,5,146.55,4,11,45035,660,12
4348,3,52.94,116,6,39667,210,28
1077,2,51.01,23,6,44108,225,20
6410,2,63.97,4,16,53931,345,10
5247,4,107.55,4,6,51139,550,12
6812,3,80.5,178,6,48198,388,22
2410,4,90.0,24,8,67222,605,8
2776,5,138.65,97,15,41831,580,10
4760,6,186.31,53,9,67092,1250,14
5649,4,85.33,172,14,37501,320,12
1651,4,101.0,116,11,46039,465,13
2188,5,113.86,97,6,43913,500,8
5354,3,65.35,130,6,34123,223,22
6811,2,54.09,178,6,51765,280,22
2218,3,76.0,172,6,46052,350,10
1717,2,42.3,70,6,46808,198,27
67,6,117.42,130,6,48373,568,7
186,5,143.2,4,6,47486,680,15
4594,4,78.0,116,6,44230,345,31
5354,5,127.0,130,5,30157,383,12
6059,3,69.66,150,6,49526,345,23
2557,4,93.37,24,6,47659,445,13
6780,5,93.41,172,14,38539,360,7
1060,4,84.53,70,6,48503,410,22
4579,3,62.2,115,6,47427,295,21
2054,3,56.79,53,6,58108,330,21
6791,5,119.07,24,15,64667,770,11
2532,5,119.25,115,16,51572,615,9
4525,2,40.07,116,6,42425,170,23
2410,4,84.55,24,8,69781,590,8
1718,4,75.29,70,6,47815,360,21
6811,2,54.09,178,6,50471,273,23
4811,4,101.7,70,11,60471,615,16
5354,5,119.97,130,5,31257,375,12
4596,3,51.2,116,6,41406,212,31
1732,4,101.98,24,18,63737,650,8
1078,2,49.83,23,6,45354,226,19
2449,3,51.72,116,5,43503,225,36
4577,3,59.53,115,6,48043,286,23
6150,5,120.53,4,32,43059,519,5
1064,5,132.03,70,6,49988,660,18
4579,3,61.66,115,6,47032,290,19
2453,2,45.3,116,5,45253,205,39
3485,6,145.15,150,6,49603,720,13
4058,6,125.31,70,5,50275,630,19
2054,3,57.0,53,6,61052,348,21
4058,3,76.21,70,13,52486,400,19
2055,3,65.0,53,6,51538,335,22
1717,3,57.18,70,6,46869,268,27
2055,3,67.99,53,6,52213,355,21
5381,4,92.04,130,6,45632,420,7
3419,4,91.47,115,5,51382,470,15
4347,2,43.3,116,5,41570,180,32
6811,3,69.23,178,6,47667,330,22
4347,3,56.7,116,6,39682,225,29
5354,3,54.98,130,6,41833,230,21
1077,2,51.01,23,6,44697,228,20
1382,5,126.0,116,6,57936,730,17
2217,2,53.39,172,6,59936,320,12
3769,4,82.0,97,6,41463,340,17
2999,4,110.76,116,6,53268,590,17
2745,6,146.0,93,11,34931,510,15
67,5,99.6,130,7,46184,460,5
6812,3,73.68,178,6,52252,385,22
3419,4,88.0,115,6,52272,460,16
4581,3,67.57,115,6,46174,312,23
3769,6,127.33,97,6,35341,450,17
1079,4,98.89,23,6,42471,420,13
2409,8,99.0,24,18,90909,900,9
6786,3,80.31,172,11,41713,335,8
5810,3,79.17,53,6,61260,485,20
6061,3,58.9,150,7,47538,280,20
5499,5,116.09,24,6,57713,670,17
4523,2,44.26,116,5,48576,215,36
2571,2,40.52,70,6,50592,205,19
4335,2,28.24,70,5,50283,142,37
4579,2,40.31,115,6,44653,180,20
2243,5,124.38,4,6,47435,590,13
3187,4,88.89,53,6,59624,530,17
1716,3,59.37,70,6,52214,310,21
6784,2,53.36,172,18,44415,237,6
5649,3,85.61,172,14,38546,330,12
335,5,138.67,97,11,41104,570,11
186,4,95.49,4,6,47125,450,16
1079,3,67.43,23,11,48643,328,11
1578,4,74.0,172,8,49324,365,9
4037,4,95.92,70,6,52960,508,20
2430,3,58.0,116,6,51724,300,23
1710,2,48.7,116,7,44147,215,21
4523,2,39.7,116,5,44080,175,36
1078,3,86.67,23,6,47305,410,16
183,5,132.67,4,6,47486,630,12
3746,4,81.77,116,6,46349,379,20
2053,2,40.59,53,6,59127,240,23
2053,3,85.0,53,6,54705,465,24
2514,4,85.0,93,6,35882,305,18
3361,4,75.24,115,14,62998,474,9
2532,4,103.88,115,14,55833,580,9
1359,2,42.73,115,6,43295,185,20
707,5,120.33,53,14,67730,815,12
4796,6,147.0,54,6,45918,675,10
1080,8,185.0,23,6,35135,650,15
1382,8,213.69,116,6,56156,1200,17
2053,2,49.91,53,6,53095,265,23
2221,5,122.57,53,7,46096,565,20
2055,2,52.56,53,6,61834,325,21
5244,4,99.72,4,14,47633,475,8
1718,3,55.93,70,6,47380,265,23
2557,6,120.0,24,6,44166,530,15
5354,3,69.83,130,6,32221,225,21
1407,4,74.98,53,6,57348,430,20
5646,3,74.85,172,6,41416,310,12
1716,3,73.85,70,6,48070,355,21
6056,3,57.35,70,6,50566,290,23
1538,2,28.31,116,5,51218,145,39
3917,5,145.0,53,14,45517,660,11
1651,4,117.0,116,6,44957,526,15
1716,3,67.0,70,6,52238,350,21
5648,4,81.0,172,5,39135,317,12
5246,2,60.07,4,14,63259,380,8
1717,2,47.26,70,6,44011,208,25
5354,3,72.94,130,6,32218,235,21
5353,3,81.6,130,6,30637,250,19
3077,5,118.6,4,6,36256,430,8
1079,4,95.57,23,6,43946,420,18
1082,3,68.81,24,6,55224,380,22
1711,4,91.4,116,12,51422,470,13
6955,4,95.19,70,6,56203,535,14
2451,2,43.95,116,5,40955,180,24
1079,3,83.45,23,6,40143,335,20
4744,4,102.53,116,18,56568,580,16
5385,4,101.9,178,11,61825,630,12
1717,2,42.49,70,6,47540,202,26
6506,3,57.0,115,7,41228,235,22
4525,3,60.73,116,6,41001,249,31
4039,5,104.0,70,6,56730,590,15
2451,3,49.79,116,5,42177,210,34
2053,3,83.9,53,6,56615,475,22
2053,3,71.37,53,6,53944,385,23
1082,3,68.68,24,7,46592,320,22
6410,5,127.87,4,6,45358,580,10
2055,2,47.0,53,6,57446,270,22
1358,4,90.0,115,6,42888,386,18
2571,2,41.0,70,6,50000,205,19
4579,3,53.01,115,6,47160,250,21
4673,3,72.0,97,5,41666,300,22
67,5,76.95,130,6,55880,430,7
2532,3,71.66,115,14,60005,430,9
1080,4,97.9,23,6,47497,465,15
6061,3,54.0,150,6,45370,245,25
5354,3,69.83,130,6,32221,225,21
2776,4,114.79,97,16,38156,438,10
2744,3,57.0,93,6,38596,220,21
1091,2,44.93,150,6,56754,255,19
6081,4,91.21,115,6,53722,490,15
1717,3,58.13,70,6,49544,288,27
2514,7,184.64,93,6,24913,460,16
1079,3,76.39,23,6,44508,340,21
5383,8,176.04,130,3,42603,750,10
1710,2,56.0,116,7,46785,262,19
3079,4,95.1,4,6,55730,530,11
4523,3,44.07,116,5,44928,198,36
542,4,86.38,172,24,41676,360,3
4345,4,97.73,172,6,29673,290,22
1080,4,69.42,23,6,45375,315,19
1717,2,43.13,70,6,46371,200,27
6812,3,68.43,178,6,50416,345,22
4527,3,51.13,116,6,43027,220,28
1079,5,140.3,23,6,37776,530,11
5383,5,119.99,130,5,37503,450,10
4744,4,102.51,116,18,58530,600,16
1847,3,53.43,93,6,36496,195,24
716,3,56.0,93,6,37500,210,23
3351,5,150.0,93,6,35200,528,14
4990,4,84.38,115,18,70514,595,7
2497,5,124.0,130,6,29032,360,12
183,5,137.7,4,6,47930,660,12
6388,5,129.18,53,6,48769,630,18
185,5,131.0,4,10,50381,660,13
1717,3,57.18,70,6,45120,258,27
1064,2,47.48,70,6,52653,250,23
3813,6,149.01,97,18,45298,675,10
2053,3,67.8,53,6,54572,370,24
4032,3,81.1,178,6,46855,380,23
5354,3,67.59,130,6,36247,245,21
3192,4,75.55,172,11,49636,375,9
1077,4,84.0,23,6,42857,360,20
6955,6,145.57,70,5,57017,830,14
6307,4,96.33,115,8,55019,530,9
1064,4,87.35,70,6,56668,495,18
1847,3,57.39,93,6,36243,208,23
4673,3,65.0,97,6,40923,266,22
2450,2,38.9,116,6,46272,180,25
716,3,55.09,93,6,39208,216,23
4330,3,55.68,116,5,41307,230,34
4896,3,69.58,53,6,51739,360,19
67,5,99.22,130,8,46361,460,5
4589,2,44.0,116,6,45454,200,23
1629,2,36.8,178,7,54347,200,21
6955,5,134.0,70,10,59701,800,14
1082,4,88.44,24,6,46359,410,20
6484,3,42.6,116,5,46948,200,39
755,2,48.5,24,12,67010,325,10
706,3,58.84,178,6,52345,308,22
2453,1,34.0,116,6,45588,155,39
1847,3,54.0,93,6,36111,195,24
2188,4,114.03,97,12,45602,520,8
2055,3,65.98,53,6,56835,375,21
189,5,128.0,4,6,48046,615,12
1064,5,92.4,70,6,48701,450,22
5646,5,95.11,172,6,44159,420,12
2532,5,119.31,115,16,53641,640,9
6780,2,54.88,172,18,45189,248,7
1719,2,45.95,70,6,47878,220,24
3187,5,126.62,53,11,53703,680,17
5383,5,123.56,130,6,36419,450,10
4660,8,198.0,53,11,70707,1400,12
4989,3,51.09,97,6,39146,200,24
2776,4,92.0,97,11,41304,380,10
1084,3,71.19,24,6,44950,320,23
1079,4,77.14,23,6,40186,310,21
6056,2,46.7,70,6,49250,230,23
2449,4,108.17,116,6,40676,440,23
6074,3,57.0,178,6,52631,300,24
2016,4,88.53,53,6,50265,445,20
6731,6,125.51,130,6,38243,480,10
1870,3,73.89,116,6,47367,350,22
1091,3,67.74,150,6,55358,375,20
3486,5,127.58,150,6,57218,730,17
1716,3,59.75,70,6,48535,290,23
4348,2,44.95,116,6,44493,200,36
2054,2,45.48,53,6,57167,260,22
3362,5,103.1,24,6,56256,580,10
4579,3,62.77,115,6,47793,300,24
3058,4,100.45,70,20,51767,520,21
632,2,65.66,172,11,39597,260,11
6078,2,52.88,178,6,47276,250,23
4525,3,54.2,116,6,43726,237,26
3350,4,95.62,93,6,40786,390,13
2221,6,142.16,53,7,45723,650,20
5354,5,127.0,130,6,29921,380,21
1082,3,67.59,24,7,50303,340,19
1718,3,65.27,70,6,49793,325,22
6058,3,61.0,150,6,47540,290,24
4522,3,49.19,116,5,44724,220,37
5903,2,59.97,116,6,48357,290,22
1382,4,99.0,116,6,61111,605,16
5246,8,247.16,4,17,52597,1300,8
2566,3,67.11,70,6,45447,305,21
4332,2,53.0,116,6,41509,220,28
6484,2,45.0,116,5,41777,188,39
3362,5,100.42,24,6,55765,560,10
706,4,64.93,178,6,51594,335,22
6056,3,61.37,70,6,47254,290,22
6061,2,42.73,150,6,47975,205,25
2188,5,109.76,97,6,39996,439,16
2776,4,100.37,97,6,41845,420,11
3774,4,86.94,178,18,62111,540,9
1672,4,91.44,97,11,41557,380,9
4941,5,152.57,116,11,57678,880,14
4588,4,106.0,115,11,49056,520,14
4523,2,49.19,116,6,39642,195,35
3486,4,104.82,150,6,53424,560,17
4579,4,76.84,115,6,45549,350,23
4523,3,47.95,116,5,40667,195,33
561,8,273.53,97,3,58494,1600,5
2449,4,80.05,116,6,41848,335,23
4741,3,52.17,116,5,42169,220,35
1359,3,66.67,115,5,42747,285,32
6812,2,56.63,178,6,50326,285,22
6058,3,64.41,150,13,46576,300,25
2409,5,118.64,24,18,65323,775,10
2053,2,46.44,53,6,51679,240,24
2053,3,72.0,53,6,52777,380,23
6058,3,74.03,150,13,52005,385,25
1080,4,88.26,23,6,44754,395,15
1359,3,60.79,115,6,46882,285,20
1719,3,73.12,70,6,44447,325,22
3715,3,48.32,93,6,32077,155,35
6852,4,94.0,115,6,60638,570,13
4579,4,87.61,115,6,47369,415,24
2403,5,107.32,97,6,44726,480,11
5277,5,95.0,97,15,40526,385,2
6787,3,78.83,172,11,43130,340,8
5328,4,94.88,172,12,38469,365,11
3810,8,122.0,115,6,63934,780,14
4525,2,56.7,116,6,44973,255,26
4581,2,49.61,115,6,49385,245,23
4593,2,56.46,116,16,45164,255,25
6081,7,148.48,115,6,48491,720,15
4040,2,49.6,70,6,53427,265,23
2557,5,111.73,24,6,51910,580,14
1718,3,60.63,70,6,47831,290,20
5354,3,69.63,130,6,33031,230,21
2014,4,90.0,53,6,55555,500,17
4811,4,101.76,70,11,60927,620,16
2055,3,66.6,53,6,51801,345,21
766,3,64.19,54,6,47203,303,23
6058,2,57.06,150,15,48194,275,22
5646,4,75.6,172,6,42989,325,12
6504,2,37.41,115,6,49452,185,23
1719,2,46.4,70,6,48491,225,23
6811,2,54.09,178,6,49916,270,22
1226,2,50.0,53,6,60000,300,20
1226,4,79.86,53,6,66992,535,17
1060,3,65.58,70,6,43458,285,22
2455,3,67.74,116,15,47239,320,32
5277,5,94.62,97,16,44916,425,2
5383,5,119.54,130,6,38480,460,10
2054,4,72.31,53,6,56008,405,22
4040,3,67.58,70,6,48831,330,23
6061,3,62.87,150,6,47558,299,29
1086,5,102.33,24,6,60099,615,18
1084,3,73.0,24,6,45205,330,20
5354,4,84.91,130,6,34742,295,12
5354,3,65.45,130,6,35752,234,22
1732,6,152.0,24,18,43421,660,7
5810,5,103.46,53,6,54610,565,20
1651,5,105.0,116,6,46666,490,15
4576,2,42.63,115,6,45742,195,22
5499,5,123.88,24,6,60542,750,17
5277,3,64.72,97,15,49443,320,2
267,6,99.72,172,12,44123,440,9
1086,4,92.89,24,6,59209,550,13
2055,2,47.66,53,6,54553,260,21
6811,2,45.6,178,6,49342,225,22
6059,3,65.74,150,6,52479,345,23
3580,3,61.63,93,6,38942,240,22
3187,6,127.08,53,5,52722,670,17
5354,3,65.35,130,6,33664,220,22
4816,4,104.34,116,7,38336,400,21
6081,4,91.07,115,6,53804,490,15
6339,5,92.54,53,5,81046,750,8
189,4,88.86,4,6,53454,475,12
2776,5,118.18,97,6,43831,518,12
5354,3,69.83,130,6,32507,227,20
5646,3,74.85,172,6,45424,340,12
2188,4,95.34,97,6,41955,400,12
5247,5,131.84,4,11,54611,720,12
4845,5,147.77,116,16,49062,725,17
4579,3,63.88,115,6,47745,305,21
1079,3,83.15,23,6,38484,320,21
6403,4,89.0,4,6,48314,430,18
5246,7,247.16,4,17,56643,1400,8
1672,5,122.47,97,11,41642,510,9
1719,4,72.87,70,6,45972,335,23
3769,2,46.56,97,6,45103,210,23
6789,6,124.97,53,6,56813,710,16
5810,5,132.98,53,6,48127,640,20
1080,4,76.45,23,6,45781,350,18
2188,2,59.57,97,6,45324,270,19
5647,3,70.91,172,5,47948,340,12
1716,4,100.51,70,6,46761,470,21
4588,5,147.72,115,11,40617,600,15
1716,5,123.78,70,6,44433,550,18
6056,3,70.04,70,13,47829,335,29
1716,3,52.06,70,6,48021,250,23
6056,2,45.19,70,6,49125,222,22
3192,4,75.0,172,11,50666,380,9
2512,5,122.65,130,6,35466,435,14
3917,4,97.55,53,14,56381,550,11
6059,2,43.38,150,6,50714,220,23
3077,5,117.62,4,6,40809,480,8
1781,5,135.14,53,11,62157,840,15
5385,4,97.63,178,11,62480,610,10
6731,4,96.31,130,6,36340,350,10
1383,7,132.0,116,6,51515,680,15
938,5,84.62,172,24,48451,410,5
4525,3,56.73,116,6,41953,238,31
3079,4,94.47,4,6,52926,500,11
6107,3,77.0,172,11,45454,350,9
5247,5,133.01,4,9,52251,695,12
1080,4,79.4,23,6,45340,360,17
4990,4,84.04,115,18,69014,580,7
4528,2,52.44,116,6,41952,220,31
2514,6,194.0,93,6,30927,600,17
2055,3,67.0,53,6,51492,345,21
2390,6,170.04,93,1,28816,490,5
3579,3,75.6,93,6,41005,310,21
5385,4,95.72,178,18,65816,630,5
5354,4,69.73,130,6,34418,240,21
2744,3,57.18,93,6,38125,218,21
4591,3,61.46,116,6,47185,290,25
2455,2,51.47,116,6,44686,230,37
1719,4,75.97,70,6,48703,370,23
2745,4,95.92,93,6,37531,360,19
2188,6,144.18,97,5,36898,532,19
4798,3,72.11,54,6,42989,310,20
5845,4,81.05,116,12,36397,295,25
3813,5,139.78,97,18,42209,590,10
186,5,116.59,4,6,45458,530,15
6813,5,140.27,178,6,52398,735,17
1629,3,50.19,178,6,46822,235,23
6058,3,57.92,150,6,46616,270,25
2450,3,63.31,116,6,43437,275,24
6789,6,219.17,53,11,61596,1350,16
5646,4,74.48,172,5,46321,345,12
4597,3,77.33,116,6,40087,310,23
3486,5,124.0,150,6,52419,650,17
3192,2,54.83,172,11,51978,285,9
2776,5,136.88,97,11,42372,580,10
2217,5,136.49,172,14,43226,590,10
2055,5,92.04,53,6,53237,490,22
6813,5,145.54,178,9,53593,780,15
2054,4,84.83,53,6,55404,470,22
6731,5,111.98,130,5,38399,430,10
6078,2,43.93,178,6,52811,232,24
5277,5,94.27,97,16,50705,478,2
2455,3,49.1,116,6,46843,230,37
1267,6,214.18,131,3,25679,550,5
1711,5,113.35,116,11,52933,600,15
1433,5,142.97,53,6,48961,700,19
3362,3,62.14,24,6,64209,399,10
1087,4,84.78,24,6,54847,465,22
1383,5,118.84,116,6,57219,680,15
1407,3,58.02,53,6,51533,299,20
1382,6,171.43,116,6,58216,998,17
1710,4,87.65,116,7,46206,405,19
3486,5,127.52,150,6,49404,630,17
5845,2,53.33,116,6,40315,215,31
1090,6,148.42,24,6,43794,650,18
6058,2,39.55,150,6,53097,210,25
6107,3,77.8,172,11,49485,385,9
6061,3,67.58,150,7,45871,310,20
2776,5,143.61,97,6,38298,550,12
5354,3,65.35,130,6,35195,230,22
2218,4,93.33,172,6,43394,405,10
1710,3,76.23,116,7,45913,350,20
755,4,108.89,24,11,57856,630,10
251,5,133.41,97,6,45348,605,12
4579,3,64.47,115,6,49325,318,18
1078,5,126.21,23,6,37239,470,18
6107,2,65.09,172,11,45321,295,9
2744,4,66.71,93,6,37325,249,21
3350,4,96.0,93,6,39583,380,13
2188,4,82.8,97,6,39251,325,19
707,4,90.35,53,6,69728,630,12
1077,3,72.29,23,6,40116,290,20
631,4,74.48,172,11,37593,280,12
2220,5,117.43,172,6,40023,470,7
1899,4,90.84,178,6,52289,475,19
4579,4,85.03,115,6,45866,390,24
2497,4,84.35,130,5,35566,300,12
1717,3,52.9,70,6,47258,250,25
6081,8,163.0,115,6,49079,800,15
1781,5,108.14,53,6,64268,695,15
67,5,142.54,130,8,49109,700,5
6811,4,84.14,178,6,49322,415,22
6505,4,81.24,115,6,41851,340,33
6506,3,65.14,115,7,39914,260,22
4581,3,72.69,115,6,45398,330,21
2431,2,38.38,116,6,44815,172,27
6078,2,43.93,178,6,51673,227,23
4385,3,62.94,54,6,42103,265,23
3288,5,78.14,93,7,35833,280,3
6107,4,77.8,172,11,49485,385,9
4523,2,46.0,116,6,44565,205,35
1672,4,91.75,97,11,43051,395,9
4058,3,71.22,70,6,55461,395,19
1079,3,75.5,23,6,42384,320,18
1080,6,141.3,23,6,43170,610,15
6339,5,123.94,53,13,61319,760,8
3486,5,120.47,150,6,54785,660,17
5648,3,78.32,172,5,38304,300,12
4058,3,77.68,70,6,51493,400,19
4579,3,63.36,115,6,48137,305,20
1433,5,117.55,53,6,57847,680,18
1732,7,189.0,24,17,43915,830,7
4591,4,90.97,116,18,41222,375,25
4522,3,51.37,116,6,40879,210,31
4798,2,67.89,54,6,38297,260,21
4500,6,163.83,97,3,52493,860,8
1086,4,100.69,24,6,57602,580,18
5646,4,75.24,172,5,44258,333,12
1407,4,86.53,53,6,53160,460,20
2486,2,42.77,116,6,44423,190,22
2451,2,49.78,116,6,42185,210,34
717,3,52.77,93,6,46427,245,22
2452,3,93.27,116,7,44494,415,18
6811,2,52.58,178,6,53252,280,22
6036,4,107.73,53,5,59407,640,17
2055,4,85.49,53,6,53807,460,22
1847,3,56.06,93,6,36567,205,23
2745,4,95.92,93,6,39616,380,19
6081,5,118.11,115,9,53763,635,15
1847,4,71.39,93,6,34318,245,23
6388,5,123.9,53,6,58918,730,18
6813,6,136.54,178,6,54196,740,17
2014,4,94.3,53,6,54931,518,17
5381,7,217.95,130,3,34870,760,6
1087,3,75.36,24,6,52415,395,21
5383,4,88.11,130,5,38588,340,10
146,4,94.43,178,24,66716,630,4
4031,3,82.74,178,6,48344,400,24
6107,4,77.63,172,11,41865,325,9
2450,3,73.33,116,6,42274,310,22
5647,4,71.09,172,5,45435,323,12
4528,5,110.0,116,4,31818,350,58
1079,3,76.39,23,6,39272,300,21
4031,3,64.32,178,6,52083,335,23
3765,2,48.64,97,6,43585,212,22
6081,3,91.21,115,6,57011,520,15
5384,6,294.0,130,4,40816,1200,10
1065,5,141.87,24,16,59914,850,10
189,8,199.89,4,6,49977,999,12
6307,8,203.82,115,14,41703,850,9
4500,12,617.0,97,6,38249,2360,8
3187,5,109.94,53,6,48662,535,20
3080,4,73.9,172,6,39918,295,11
4582,3,68.01,115,6,48522,330,23
581,5,101.31,53,14,54288,550,8
4158,3,57.08,116,6,41170,235,24
581,5,98.68,53,14,57559,568,8
5244,4,94.12,4,15,49405,465,10
3303,4,83.48,172,18,39530,330,6
3077,4,85.0,4,6,44705,380,8
4582,3,68.01,115,6,44111,300,23
5438,4,70.06,4,10,51384,360,7
1715,2,35.47,70,6,54976,195,24
4577,3,65.5,115,6,43511,285,21
2412,2,49.82,116,6,46166,230,20
3303,4,88.25,172,7,44759,395,11
154,3,57.4,178,7,51916,298,21
4334,1,30.02,70,5,52631,158,33
3462,4,83.58,172,14,41876,350,7
3080,4,96.57,172,11,39142,378,11
182,6,163.96,4,6,36594,600,13
4580,3,67.45,115,6,47442,320,22
2418,3,76.6,116,6,49869,382,21
718,3,53.56,93,6,36407,195,21
4159,3,56.75,116,6,42290,240,29
1792,5,92.4,93,17,37337,345,8
52,5,84.21,97,11,43937,370,8
5644,4,81.49,172,14,37796,308,12
937,4,80.0,172,25,48750,390,7
3715,2,48.58,93,5,33141,161,35
5084,2,52.26,4,6,48029,251,23
634,4,87.12,4,28,36616,319,8
8,3,68.23,97,12,41770,285,7
3080,3,74.0,172,6,43243,320,11
4792,6,154.18,172,3,40083,618,9
52,4,87.0,97,11,41149,358,10
5084,2,48.0,4,6,48958,235,22
4509,2,51.69,116,6,46430,240,22
348,4,80.71,172,18,45223,365,7
4509,3,65.4,116,6,45871,300,22
190,4,72.3,54,6,41493,300,16
5084,3,66.69,4,6,44234,295,23
4084,3,72.0,53,17,65138,469,10
5084,3,58.98,4,6,46625,275,19
718,3,56.22,93,6,36463,205,21
6168,4,84.52,130,6,30761,260,12
2411,3,75.94,116,6,46747,355,19
4509,4,75.13,116,6,46452,349,22
1853,4,86.91,178,6,57530,500,11
1845,4,80.83,178,6,54187,438,15
6168,4,84.0,130,6,30952,260,12
4493,3,62.23,97,14,39370,245,8
5244,5,134.0,4,13,48507,650,10
5244,5,116.24,4,13,51617,600,10
4084,3,71.85,53,14,72372,520,10
6442,3,62.8,4,6,46178,290,22
2416,4,91.82,116,28,45197,415,19
6777,5,89.0,97,12,43258,385,6
1853,4,90.02,178,14,58320,525,8
2413,3,52.86,116,6,44835,237,23
2339,5,126.35,172,13,39968,505,10
967,4,93.72,97,6,39479,370,10
146,2,56.19,178,17,67627,380,9
581,4,84.12,53,14,61222,515,9
3714,3,55.0,93,6,32363,178,32
5088,5,109.13,4,6,46733,510,16
8,4,94.77,97,12,40097,380,7
6777,4,69.0,97,17,51884,358,7
718,3,55.8,93,6,35842,200,21
267,5,146.93,172,4,37432,550,9
5328,5,141.0,172,13,38297,540,11
5380,3,87.86,130,6,42681,375,6
5244,5,125.3,4,13,50279,630,8
3766,2,45.59,97,6,47159,215,23
5084,4,53.4,4,6,55430,296,19
2118,4,89.0,97,6,38202,340,5
6442,3,59.23,4,6,52338,310,22
2429,4,88.3,115,11,55492,490,9
583,3,68.04,53,18,68342,465,5
4792,5,95.53,172,18,36637,350,9
632,2,51.87,172,14,42413,220,11
5082,3,83.0,130,6,32289,268,9
234,7,254.0,130,4,29842,758,5
5328,4,94.5,172,6,37671,356,11
1792,4,91.0,93,17,37912,345,8
6168,2,64.22,130,6,33478,215,11
5430,2,52.1,54,5,43378,226,33
3719,3,52.3,93,6,31548,165,32
5083,3,71.68,130,6,30691,220,24
631,4,75.47,172,6,38425,290,12
4580,2,48.88,115,6,48076,235,22
937,4,78.65,172,18,48315,380,7
5109,4,91.54,97,11,38234,350,7
6792,4,82.61,178,14,54472,450,8
3804,5,103.98,53,11,52894,550,12
2781,4,86.62,53,7,51373,445,18
1970,5,111.67,70,6,46744,522,14
3077,4,85.75,4,6,46413,398,8
3717,3,50.11,93,5,32927,165,33
1443,3,60.11,54,6,44917,270,22
3766,3,71.33,97,6,33646,240,24
2441,3,82.61,131,6,24815,205,12
5328,4,93.5,172,11,40106,375,11
2429,4,87.75,115,11,56182,493,9
581,4,97.38,53,13,56993,555,9
5380,4,87.85,130,6,42686,375,6
6777,5,89.0,97,12,43820,390,6
4345,2,51.55,172,6,40349,208,22
5244,4,99.22,4,14,45353,450,9
2222,4,86.28,53,6,59689,515,16
5084,3,64.35,4,6,41181,265,19
182,4,110.69,4,11,44990,498,13
3766,3,73.86,97,6,37638,278,24
4159,3,56.53,116,6,41570,235,29
937,5,86.01,172,18,54063,465,7
688,4,82.84,172,14,38628,320,10
4618,2,41.56,54,6,39701,165,22
6780,3,73.47,172,18,39471,290,7
