2188,4,87.75,97,6,13,390
1578,3,74.67,172,8,9,330
2511,5,127.14,130,6,13,405
1672,4,96.66,97,11,9,395
3724,5,95.82,130,8,6,470
2055,3,66.27,53,7,22,350
4660,4,100.8,53,6,12,600
5592,5,90.72,97,14,6,420
766,3,54.26,54,6,23,255
6786,2,56.01,172,11,8,245
2055,2,49.73,53,6,21,275
6058,3,66.48,150,13,25,330
4524,3,57.78,116,6,29,230
2053,3,83.79,53,6,22,480
3187,5,129.04,53,6,17,650
1383,5,132.2,116,6,15,666
1578,5,93.52,172,8,9,410
4660,4,97.77,53,6,12,580
3361,3,68.71,115,6,9,410
6787,4,83.29,172,14,8,340
5649,4,78.0,172,5,12,305
1578,3,74.1,172,8,9,344
6731,5,126.07,130,6,10,468
4595,3,79.86,116,6,20,325
706,3,57.29,178,6,22,300
4592,3,60.15,116,17,25,268
1084,3,65.83,24,6,23,340
3362,5,106.19,24,18,10,620
1781,3,65.8,53,6,20,405
1080,3,77.96,23,6,17,340
3920,5,80.67,53,10,6,600
6412,3,75.13,4,6,18,355
1651,5,136.96,116,6,15,525
1578,4,74.01,172,8,9,340
2216,4,90.97,150,6,8,630
1077,4,89.17,23,6,22,365
2403,4,103.27,97,14,11,430
2055,3,67.43,53,6,21,358
251,5,135.36,97,6,12,600
4031,2,46.02,178,6,24,250
4797,3,61.28,4,6,21,300
6474,5,111.42,115,6,15,530
2053,3,77.28,53,6,22,425
3361,3,76.08,115,14,9,480
2398,3,75.87,97,6,17,315
5086,3,77.5,4,6,23,330
1081,5,143.88,23,13,17,515
2188,5,112.92,97,6,13,500
4525,2,39.19,116,6,26,165
4040,3,77.06,70,6,24,420
1716,3,68.0,70,6,21,340
1433,2,59.26,53,6,19,340
2403,4,99.19,97,6,11,380
3187,4,94.04,53,6,18,550
4579,2,39.74,115,6,21,185
3192,4,75.87,172,10,9,390
4660,5,120.3,53,6,14,780
2443,3,79.14,97,18,6,350
2744,4,72.65,93,6,21,248
3192,4,70.96,172,5,9,385
2403,5,130.28,97,14,12,525
2452,4,94.15,116,6,18,370
755,4,98.7,24,12,10,550
687,5,109.56,97,13,9,425
3350,4,95.23,93,6,13,370
2515,3,74.18,93,6,18,260
3767,5,128.55,97,6,12,550
1084,3,67.02,24,6,24,340
1433,5,121.6,53,6,19,585
2016,3,82.5,53,6,20,398
1403,4,93.43,97,6,16,365
67,3,79.5,130,6,7,390
4523,2,45.74,116,6,35,175
2188,5,109.72,97,6,10,470
6811,4,75.96,178,6,22,410
186,5,113.77,4,6,15,540
6502,3,59.97,115,6,26,250
2188,5,144.18,97,5,19,450
2409,4,97.38,24,18,9,540
2776,5,151.52,97,6,12,530
1082,2,48.27,24,6,21,250
755,4,96.04,24,12,10,410
5247,5,104.65,4,12,12,515
6339,6,176.66,53,5,9,765
3918,4,103.54,53,14,7,575
6036,4,90.89,53,6,13,585
687,4,84.39,97,11,8,330
2055,3,59.19,53,6,20,345
6061,2,40.63,150,6,25,215
1732,4,79.84,24,18,7,545
5381,6,216.6,130,3,6,780
5328,4,93.18,172,12,11,395
1715,3,57.51,70,6,25,268
2429,4,88.3,115,11,9,500
2485,2,36.62,116,10,31,176
1059,2,36.16,70,6,21,190
3192,3,71.0,172,5,9,375
1057,2,46.9,70,6,22,220
4339,2,33.89,70,6,30,170
1085,2,46.81,24,6,21,220
2485,2,45.89,116,6,33,198
2417,7,130.0,116,6,13,680
4792,4,84.27,172,18,9,320
3487,7,172.79,70,6,13,770
6786,3,82.65,172,14,7,340
1079,3,59.84,23,6,21,260
1542,2,59.46,116,6,20,278
2514,6,172.67,93,6,17,450
5385,6,131.81,178,6,12,780
2053,3,61.0,53,6,23,355
2435,4,87.32,116,6,22,395
4990,5,120.72,115,18,7,800
3187,2,52.77,53,6,20,350
6056,2,42.03,70,6,31,198
4523,2,44.46,116,5,36,195
5383,5,123.0,130,6,10,490
6812,3,72.02,178,6,22,380
4521,2,42.22,116,6,31,180
6339,4,92.4,53,13,8,750
1084,2,43.69,24,6,24,230
1080,4,76.45,23,6,17,350
2776,4,114.56,97,12,12,440
5247,3,72.0,4,9,12,375
2451,2,49.78,116,6,34,235
6061,3,55.65,150,6,23,270
6061,3,67.43,150,6,20,320
1079,4,95.15,23,6,19,390
2053,2,45.33,53,6,25,250
2776,4,77.88,97,11,10,360
4579,2,47.14,115,6,20,208
2410,5,88.87,24,17,6,610
4579,3,63.75,115,6,20,290
6056,3,59.68,70,6,23,280
6036,5,103.25,53,6,12,640
1717,3,61.0,70,6,27,260
6811,2,47.37,178,6,22,235
2776,4,78.0,97,11,10,358
3350,5,125.35,93,6,13,480
6081,5,126.07,115,5,15,640
1226,2,47.8,53,6,20,290
2398,3,75.0,97,6,17,290
3362,3,67.61,24,18,10,410
1718,4,65.27,70,7,22,300
6474,6,169.85,115,11,15,810
335,5,110.75,97,6,11,460
1065,5,115.07,24,6,10,690
1079,4,93.67,23,6,21,420
2053,4,71.2,53,6,23,430
1781,5,98.06,53,6,15,630
4988,3,56.66,97,6,23,200
4346,2,44.87,116,6,24,192
1718,6,167.34,70,6,15,730
6474,4,99.78,115,6,15,460
2744,2,39.1,93,6,21,160
186,6,110.13,4,6,16,570
1716,2,41.26,70,6,22,210
1358,3,67.0,115,6,23,298
6036,3,75.0,53,6,12,470
6081,3,91.21,115,6,15,486
1087,3,65.5,24,6,21,325
1781,4,97.0,53,10,15,638
2053,2,42.12,53,6,23,225
687,6,87.07,97,12,9,440
4579,2,50.18,115,6,19,260
1629,3,55.52,178,7,23,282
1629,3,60.42,178,6,22,318
1082,2,54.0,24,6,19,300
6731,5,137.71,130,6,6,530
6058,2,40.08,150,6,29,200
2491,5,119.97,130,5,12,408
2776,3,78.0,97,11,10,360
1407,4,82.29,53,6,20,460
5247,5,146.55,4,11,12,660
4348,3,52.94,116,6,28,210
1077,2,51.01,23,6,20,225
6410,2,63.97,4,16,10,345
5247,4,107.55,4,6,12,550
6812,3,80.5,178,6,22,388
2410,4,90.0,24,8,8,605
2776,5,138.65,97,15,10,580
4760,6,186.31,53,9,14,1250
5649,4,85.33,172,14,12,320
1651,4,101.0,116,11,13,465
2188,5,113.86,97,6,8,500
5354,3,65.35,130,6,22,223
6811,2,54.09,178,6,22,280
2218,3,76.0,172,6,10,350
1717,2,42.3,70,6,27,198
67,6,117.42,130,6,7,568
186,5,143.2,4,6,15,680
4594,4,78.0,116,6,31,345
5354,5,127.0,130,5,12,383
6059,3,69.66,150,6,23,345
2557,4,93.37,24,6,13,445
6780,5,93.41,172,14,7,360
1060,4,84.53,70,6,22,410
4579,3,62.2,115,6,21,295
2054,3,56.79,53,6,21,330
6791,5,119.07,24,15,11,770
2532,5,119.25,115,16,9,615
4525,2,40.07,116,6,23,170
2410,4,84.55,24,8,8,590
1718,4,75.29,70,6,21,360
6811,2,54.09,178,6,23,273
4811,4,101.7,70,11,16,615
5354,5,119.97,130,5,12,375
4596,3,51.2,116,6,31,212
1732,4,101.98,24,18,8,650
1078,2,49.83,23,6,19,226
2449,3,51.72,116,5,36,225
4577,3,59.53,115,6,23,286
6150,5,120.53,4,32,5,519
1064,5,132.03,70,6,18,660
4579,3,61.66,115,6,19,290
2453,2,45.3,116,5,39,205
3485,6,145.15,150,6,13,720
4058,6,125.31,70,5,19,630
2054,3,57.0,53,6,21,348
4058,3,76.21,70,13,19,400
2055,3,65.0,53,6,22,335
1717,3,57.18,70,6,27,268
2055,3,67.99,53,6,21,355
5381,4,92.04,130,6,7,420
3419,4,91.47,115,5,15,470
4347,2,43.3,116,5,32,180
6811,3,69.23,178,6,22,330
4347,3,56.7,116,6,29,225
5354,3,54.98,130,6,21,230
1077,2,51.01,23,6,20,228
1382,5,126.0,116,6,17,730
2217,2,53.39,172,6,12,320
3769,4,82.0,97,6,17,340
2999,4,110.76,116,6,17,590
2745,6,146.0,93,11,15,510
67,5,99.6,130,7,5,460
6812,3,73.68,178,6,22,385
3419,4,88.0,115,6,16,460
4581,3,67.57,115,6,23,312
3769,6,127.33,97,6,17,450
1079,4,98.89,23,6,13,420
2409,8,99.0,24,18,9,900
6786,3,80.31,172,11,8,335
5810,3,79.17,53,6,20,485
6061,3,58.9,150,7,20,280
5499,5,116.09,24,6,17,670
4523,2,44.26,116,5,36,215
2571,2,40.52,70,6,19,205
4335,2,28.24,70,5,37,142
4579,2,40.31,115,6,20,180
2243,5,124.38,4,6,13,590
3187,4,88.89,53,6,17,530
1716,3,59.37,70,6,21,310
6784,2,53.36,172,18,6,237
5649,3,85.61,172,14,12,330
335,5,138.67,97,11,11,570
1079,3,67.43,23,11,11,328
1578,4,74.0,172,8,9,365
4037,4,95.92,70,6,20,508
2430,3,58.0,116,6,23,300
1710,2,48.7,116,7,21,215
4523,2,39.7,116,5,36,175
1078,3,86.67,23,6,16,410
183,5,132.67,4,6,12,630
3746,4,81.77,116,6,20,379
2053,2,40.59,53,6,23,240
2053,3,85.0,53,6,24,465
2514,4,85.0,93,6,18,305
3361,4,75.24,115,14,9,474
2532,4,103.88,115,14,9,580
1359,2,42.73,115,6,20,185
707,5,120.33,53,14,12,815
4796,6,147.0,54,6,10,675
1080,8,185.0,23,6,15,650
1382,8,213.69,116,6,17,1200
2053,2,49.91,53,6,23,265
2221,5,122.57,53,7,20,565
2055,2,52.56,53,6,21,325
5244,4,99.72,4,14,8,475
1718,3,55.93,70,6,23,265
2557,6,120.0,24,6,15,530
5354,3,69.83,130,6,21,225
1407,4,74.98,53,6,20,430
5646,3,74.85,172,6,12,310
1716,3,73.85,70,6,21,355
6056,3,57.35,70,6,23,290
1538,2,28.31,116,5,39,145
3917,5,145.0,53,14,11,660
1651,4,117.0,116,6,15,526
1716,3,67.0,70,6,21,350
5648,4,81.0,172,5,12,317
5246,2,60.07,4,14,8,380
5354,3,72.94,130,6,21,235
5353,3,81.6,130,6,19,250
3077,5,118.6,4,6,8,430
1079,4,95.57,23,6,18,420
1082,3,68.81,24,6,22,380
1711,4,91.4,116,12,13,470
6955,4,95.19,70,6,14,535
2451,2,43.95,116,5,24,180
1079,3,83.45,23,6,20,335
4744,4,102.53,116,18,16,580
5385,4,101.9,178,11,12,630
1717,2,42.49,70,6,26,202
6506,3,57.0,115,7,22,235
4525,3,60.73,116,6,31,249
4039,5,104.0,70,6,15,590
2451,3,49.79,116,5,34,210
2053,3,83.9,53,6,22,475
2053,3,71.37,53,6,23,385
1082,3,68.68,24,7,22,320
6410,5,127.87,4,6,10,580
2055,2,47.0,53,6,22,270
1358,4,90.0,115,6,18,386
2571,2,41.0,70,6,19,205
4579,3,53.01,115,6,21,250
4673,3,72.0,97,5,22,300
67,5,76.95,130,6,7,430
2532,3,71.66,115,14,9,430
1080,4,97.9,23,6,15,465
6061,3,54.0,150,6,25,245
2776,4,114.79,97,16,10,438
2744,3,57.0,93,6,21,220
1091,2,44.93,150,6,19,255
6081,4,91.21,115,6,15,490
1717,3,58.13,70,6,27,288
2514,7,184.64,93,6,16,460
1079,3,76.39,23,6,21,340
5383,8,176.04,130,3,10,750
1710,2,56.0,116,7,19,262
3079,4,95.1,4,6,11,530
4523,3,44.07,116,5,36,198
542,4,86.38,172,24,3,360
4345,4,97.73,172,6,22,290
1080,4,69.42,23,6,19,315
1717,2,43.13,70,6,27,200
6812,3,68.43,178,6,22,345
4527,3,51.13,116,6,28,220
1079,5,140.3,23,6,11,530
5383,5,119.99,130,5,10,450
4744,4,102.51,116,18,16,600
1847,3,53.43,93,6,24,195
716,3,56.0,93,6,23,210
3351,5,150.0,93,6,14,528
4990,4,84.38,115,18,7,595
2497,5,124.0,130,6,12,360
183,5,137.7,4,6,12,660
6388,5,129.18,53,6,18,630
185,5,131.0,4,10,13,660
1717,3,57.18,70,6,27,258
1064,2,47.48,70,6,23,250
3813,6,149.01,97,18,10,675
2053,3,67.8,53,6,24,370
4032,3,81.1,178,6,23,380
5354,3,67.59,130,6,21,245
3192,4,75.55,172,11,9,375
1077,4,84.0,23,6,20,360
6955,6,145.57,70,5,14,830
6307,4,96.33,115,8,9,530
1064,4,87.35,70,6,18,495
1847,3,57.39,93,6,23,208
4673,3,65.0,97,6,22,266
2450,2,38.9,116,6,25,180
716,3,55.09,93,6,23,216
4330,3,55.68,116,5,34,230
4896,3,69.58,53,6,19,360
67,5,99.22,130,8,5,460
4589,2,44.0,116,6,23,200
1629,2,36.8,178,7,21,200
6955,5,134.0,70,10,14,800
1082,4,88.44,24,6,20,410
6484,3,42.6,116,5,39,200
755,2,48.5,24,12,10,325
706,3,58.84,178,6,22,308
2453,1,34.0,116,6,39,155
1847,3,54.0,93,6,24,195
2188,4,114.03,97,12,8,520
2055,3,65.98,53,6,21,375
189,5,128.0,4,6,12,615
1064,5,92.4,70,6,22,450
5646,5,95.11,172,6,12,420
2532,5,119.31,115,16,9,640
6780,2,54.88,172,18,7,248
1719,2,45.95,70,6,24,220
3187,5,126.62,53,11,17,680
5383,5,123.56,130,6,10,450
4660,8,198.0,53,11,12,1400
4989,3,51.09,97,6,24,200
2776,4,92.0,97,11,10,380
1079,4,77.14,23,6,21,310
6056,2,46.7,70,6,23,230
2449,4,108.17,116,6,23,440
6074,3,57.0,178,6,24,300
2016,4,88.53,53,6,20,445
6731,6,125.51,130,6,10,480
1870,3,73.89,116,6,22,350
1091,3,67.74,150,6,20,375
3486,5,127.58,150,6,17,730
1716,3,59.75,70,6,23,290
2054,2,45.48,53,6,22,260
3362,5,103.1,24,6,10,580
4579,3,62.77,115,6,24,300
3058,4,100.45,70,20,21,520
632,2,65.66,172,11,11,260
6078,2,52.88,178,6,23,250
4525,3,54.2,116,6,26,237
3350,4,95.62,93,6,13,390
2221,6,142.16,53,7,20,650
5354,5,127.0,130,6,21,380
1082,3,67.59,24,7,19,340
1718,3,65.27,70,6,22,325
6058,3,61.0,150,6,24,290
4522,3,49.19,116,5,37,220
5903,2,59.97,116,6,22,290
1382,4,99.0,116,6,16,605
5246,8,247.16,4,17,8,1300
2566,3,67.11,70,6,21,305
4332,2,53.0,116,6,28,220
6484,2,45.0,116,5,39,188
3362,5,100.42,24,6,10,560
706,4,64.93,178,6,22,335
6056,3,61.37,70,6,22,290
6061,2,42.73,150,6,25,205
2188,5,109.76,97,6,16,439
2776,4,100.37,97,6,11,420
3774,4,86.94,178,18,9,540
1672,4,91.44,97,11,9,380
4941,5,152.57,116,11,14,880
4588,4,106.0,115,11,14,520
4523,2,49.19,116,6,35,195
3486,4,104.82,150,6,17,560
4579,4,76.84,115,6,23,350
4523,3,47.95,116,5,33,195
561,8,273.53,97,3,5,1600
2449,4,80.05,116,6,23,335
4741,3,52.17,116,5,35,220
1359,3,66.67,115,5,32,285
6812,2,56.63,178,6,22,285
6058,3,64.41,150,13,25,300
2409,5,118.64,24,18,10,775
2053,2,46.44,53,6,24,240
2053,3,72.0,53,6,23,380
6058,3,74.03,150,13,25,385
1080,4,88.26,23,6,15,395
1359,3,60.79,115,6,20,285
1719,3,73.12,70,6,22,325
3715,3,48.32,93,6,35,155
6852,4,94.0,115,6,13,570
4579,4,87.61,115,6,24,415
2403,5,107.32,97,6,11,480
5277,5,95.0,97,15,2,385
6787,3,78.83,172,11,8,340
5328,4,94.88,172,12,11,365
3810,8,122.0,115,6,14,780
4525,2,56.7,116,6,26,255
4581,2,49.61,115,6,23,245
4593,2,56.46,116,16,25,255
6081,7,148.48,115,6,15,720
4040,2,49.6,70,6,23,265
2557,5,111.73,24,6,14,580
1718,3,60.63,70,6,20,290
2014,4,90.0,53,6,17,500
4811,4,101.76,70,11,16,620
2055,3,66.6,53,6,21,345
766,3,64.19,54,6,23,303
6058,2,57.06,150,15,22,275
5646,4,75.6,172,6,12,325
6504,2,37.41,115,6,23,185
1719,2,46.4,70,6,23,225
6811,2,54.09,178,6,22,270
1226,2,50.0,53,6,20,300
1226,4,79.86,53,6,17,535
1060,3,65.58,70,6,22,285
2455,3,67.74,116,15,32,320
5277,5,94.62,97,16,2,425
5383,5,119.54,130,6,10,460
2054,4,72.31,53,6,22,405
4040,3,67.58,70,6,23,330
6061,3,62.87,150,6,29,299
1086,5,102.33,24,6,18,615
1084,3,73.0,24,6,20,330
5354,4,84.91,130,6,12,295
5354,3,65.45,130,6,22,234
1732,6,152.0,24,18,7,660
5810,5,103.46,53,6,20,565
1651,5,105.0,116,6,15,490
4576,2,42.63,115,6,22,195
5499,5,123.88,24,6,17,750
5277,3,64.72,97,15,2,320
267,6,99.72,172,12,9,440
1086,4,92.89,24,6,13,550
2055,2,47.66,53,6,21,260
6811,2,45.6,178,6,22,225
6059,3,65.74,150,6,23,345
3580,3,61.63,93,6,22,240
3187,6,127.08,53,5,17,670
5354,3,65.35,130,6,22,220
4816,4,104.34,116,7,21,400
6081,4,91.07,115,6,15,490
6339,5,92.54,53,5,8,750
189,4,88.86,4,6,12,475
2776,5,118.18,97,6,12,518
5354,3,69.83,130,6,20,227
5646,3,74.85,172,6,12,340
2188,4,95.34,97,6,12,400
5247,5,131.84,4,11,12,720
4845,5,147.77,116,16,17,725
4579,3,63.88,115,6,21,305
1079,3,83.15,23,6,21,320
6403,4,89.0,4,6,18,430
5246,7,247.16,4,17,8,1400
1672,5,122.47,97,11,9,510
1719,4,72.87,70,6,23,335
3769,2,46.56,97,6,23,210
6789,6,124.97,53,6,16,710
5810,5,132.98,53,6,20,640
1080,4,76.45,23,6,18,350
2188,2,59.57,97,6,19,270
1716,4,100.51,70,6,21,470
4588,5,147.72,115,11,15,600
1716,5,123.78,70,6,18,550
6056,3,70.04,70,13,29,335
1716,3,52.06,70,6,23,250
6056,2,45.19,70,6,22,222
3192,4,75.0,172,11,9,380
2512,5,122.65,130,6,14,435
3917,4,97.55,53,14,11,550
6059,2,43.38,150,6,23,220
3077,5,117.62,4,6,8,480
1781,5,135.14,53,11,15,840
6731,4,96.31,130,6,10,350
1383,7,132.0,116,6,15,680
938,5,84.62,172,24,5,410
4525,3,56.73,116,6,31,238
3079,4,94.47,4,6,11,500
6107,3,77.0,172,11,9,350
5247,5,133.01,4,9,12,695
1080,4,79.4,23,6,17,360
4990,4,84.04,115,18,7,580
4528,2,52.44,116,6,31,220
2514,6,194.0,93,6,17,600
2055,3,67.0,53,6,21,345
2390,6,170.04,93,1,5,490
3579,3,75.6,93,6,21,310
5385,4,95.72,178,18,5,630
5354,4,69.73,130,6,21,240
2744,3,57.18,93,6,21,218
4591,3,61.46,116,6,25,290
2455,2,51.47,116,6,37,230
1719,4,75.97,70,6,23,370
2745,4,95.92,93,6,19,360
2188,6,144.18,97,5,19,532
4798,3,72.11,54,6,20,310
5845,4,81.05,116,12,25,295
3813,5,139.78,97,18,10,590
186,5,116.59,4,6,15,530
6813,5,140.27,178,6,17,735
1629,3,50.19,178,6,23,235
6058,3,57.92,150,6,25,270
2450,3,63.31,116,6,24,275
6789,6,219.17,53,11,16,1350
5646,4,74.48,172,5,12,345
4597,3,77.33,116,6,23,310
3486,5,124.0,150,6,17,650
3192,2,54.83,172,11,9,285
2776,5,136.88,97,11,10,580
2217,5,136.49,172,14,10,590
2055,5,92.04,53,6,22,490
6813,5,145.54,178,9,15,780
2054,4,84.83,53,6,22,470
6731,5,111.98,130,5,10,430
6078,2,43.93,178,6,24,232
5277,5,94.27,97,16,2,478
2455,3,49.1,116,6,37,230
1267,6,214.18,131,3,5,550
1711,5,113.35,116,11,15,600
1433,5,142.97,53,6,19,700
3362,3,62.14,24,6,10,399
1087,4,84.78,24,6,22,465
1383,5,118.84,116,6,15,680
1407,3,58.02,53,6,20,299
1382,6,171.43,116,6,17,998
1710,4,87.65,116,7,19,405
3486,5,127.52,150,6,17,630
5845,2,53.33,116,6,31,215
1090,6,148.42,24,6,18,650
6058,2,39.55,150,6,25,210
6107,3,77.8,172,11,9,385
6061,3,67.58,150,7,20,310
2776,5,143.61,97,6,12,550
5354,3,65.35,130,6,22,230
2218,4,93.33,172,6,10,405
1710,3,76.23,116,7,20,350
755,4,108.89,24,11,10,630
251,5,133.41,97,6,12,605
4579,3,64.47,115,6,18,318
1078,5,126.21,23,6,18,470
6107,2,65.09,172,11,9,295
2744,4,66.71,93,6,21,249
3350,4,96.0,93,6,13,380
2188,4,82.8,97,6,19,325
707,4,90.35,53,6,12,630
1077,3,72.29,23,6,20,290
631,4,74.48,172,11,12,280
2220,5,117.43,172,6,7,470
1899,4,90.84,178,6,19,475
4579,4,85.03,115,6,24,390
2497,4,84.35,130,5,12,300
1717,3,52.9,70,6,25,250
6081,8,163.0,115,6,15,800
1781,5,108.14,53,6,15,695
67,5,142.54,130,8,5,700
6811,4,84.14,178,6,22,415
6505,4,81.24,115,6,33,340
6506,3,65.14,115,7,22,260
4581,3,72.69,115,6,21,330
2431,2,38.38,116,6,27,172
6078,2,43.93,178,6,23,227
4385,3,62.94,54,6,23,265
3288,5,78.14,93,7,3,280
6107,4,77.8,172,11,9,385
4523,2,46.0,116,6,35,205
1672,4,91.75,97,11,9,395
4058,3,71.22,70,6,19,395
1079,3,75.5,23,6,18,320
1080,6,141.3,23,6,15,610
6339,5,123.94,53,13,8,760
3486,5,120.47,150,6,17,660
5648,3,78.32,172,5,12,300
4058,3,77.68,70,6,19,400
4579,3,63.36,115,6,20,305
1433,5,117.55,53,6,18,680
1732,7,189.0,24,17,7,830
4591,4,90.97,116,18,25,375
4522,3,51.37,116,6,31,210
4798,2,67.89,54,6,21,260
4500,6,163.83,97,3,8,860
1086,4,100.69,24,6,18,580
5646,4,75.24,172,5,12,333
1407,4,86.53,53,6,20,460
2486,2,42.77,116,6,22,190
2451,2,49.78,116,6,34,210
717,3,52.77,93,6,22,245
2452,3,93.27,116,7,18,415
6811,2,52.58,178,6,22,280
6036,4,107.73,53,5,17,640
2055,4,85.49,53,6,22,460
1847,3,56.06,93,6,23,205
2745,4,95.92,93,6,19,380
6081,5,118.11,115,9,15,635
1847,4,71.39,93,6,23,245
6388,5,123.9,53,6,18,730
6813,6,136.54,178,6,17,740
2014,4,94.3,53,6,17,518
5381,7,217.95,130,3,6,760
1087,3,75.36,24,6,21,395
5383,4,88.11,130,5,10,340
146,4,94.43,178,24,4,630
4031,3,82.74,178,6,24,400
6107,4,77.63,172,11,9,325
2450,3,73.33,116,6,22,310
5647,4,71.09,172,5,12,323
4528,5,110.0,116,4,58,350
4031,3,64.32,178,6,23,335
3765,2,48.64,97,6,22,212
6081,3,91.21,115,6,15,520
5384,6,294.0,130,4,10,1200
1065,5,141.87,24,16,10,850
189,8,199.89,4,6,12,999
6307,8,203.82,115,14,9,850
4500,12,617.0,97,6,8,2360
3187,5,109.94,53,6,20,535
3080,4,73.9,172,6,11,295
4582,3,68.01,115,6,23,330
581,5,101.31,53,14,8,550
4158,3,57.08,116,6,24,235
581,5,98.68,53,14,8,568
5244,4,94.12,4,15,10,465
3303,4,83.48,172,18,6,330
3077,4,85.0,4,6,8,380
4582,3,68.01,115,6,23,300
5438,4,70.06,4,10,7,360
1715,2,35.47,70,6,24,195
4577,3,65.5,115,6,21,285
2412,2,49.82,116,6,20,230
3303,4,88.25,172,7,11,395
154,3,57.4,178,7,21,298
4334,1,30.02,70,5,33,158
3462,4,83.58,172,14,7,350
3080,4,96.57,172,11,11,378
182,6,163.96,4,6,13,600
4580,3,67.45,115,6,22,320
2418,3,76.6,116,6,21,382
718,3,53.56,93,6,21,195
4159,3,56.75,116,6,29,240
1792,5,92.4,93,17,8,345
52,5,84.21,97,11,8,370
5644,4,81.49,172,14,12,308
937,4,80.0,172,25,7,390
3715,2,48.58,93,5,35,161
5084,2,52.26,4,6,23,251
634,4,87.12,4,28,8,319
8,3,68.23,97,12,7,285
3080,3,74.0,172,6,11,320
4792,6,154.18,172,3,9,618
52,4,87.0,97,11,10,358
5084,2,48.0,4,6,22,235
4509,2,51.69,116,6,22,240
348,4,80.71,172,18,7,365
4509,3,65.4,116,6,22,300
190,4,72.3,54,6,16,300
5084,3,66.69,4,6,23,295
4084,3,72.0,53,17,10,469
5084,3,58.98,4,6,19,275
718,3,56.22,93,6,21,205
6168,4,84.52,130,6,12,260
2411,3,75.94,116,6,19,355
4509,4,75.13,116,6,22,349
1853,4,86.91,178,6,11,500
1845,4,80.83,178,6,15,438
6168,4,84.0,130,6,12,260
4493,3,62.23,97,14,8,245
5244,5,134.0,4,13,10,650
5244,5,116.24,4,13,10,600
4084,3,71.85,53,14,10,520
6442,3,62.8,4,6,22,290
2416,4,91.82,116,28,19,415
6777,5,89.0,97,12,6,385
1853,4,90.02,178,14,8,525
2413,3,52.86,116,6,23,237
2339,5,126.35,172,13,10,505
967,4,93.72,97,6,10,370
146,2,56.19,178,17,9,380
581,4,84.12,53,14,9,515
3714,3,55.0,93,6,32,178
5088,5,109.13,4,6,16,510
8,4,94.77,97,12,7,380
6777,4,69.0,97,17,7,358
718,3,55.8,93,6,21,200
267,5,146.93,172,4,9,550
5328,5,141.0,172,13,11,540
5380,3,87.86,130,6,6,375
5244,5,125.3,4,13,8,630
3766,2,45.59,97,6,23,215
5084,4,53.4,4,6,19,296
2118,4,89.0,97,6,5,340
6442,3,59.23,4,6,22,310
2429,4,88.3,115,11,9,490
583,3,68.04,53,18,5,465
4792,5,95.53,172,18,9,350
632,2,51.87,172,14,11,220
5082,3,83.0,130,6,9,268
234,7,254.0,130,4,5,758
5328,4,94.5,172,6,11,356
1792,4,91.0,93,17,8,345
6168,2,64.22,130,6,11,215
5430,2,52.1,54,5,33,226
3719,3,52.3,93,6,32,165
5083,3,71.68,130,6,24,220
631,4,75.47,172,6,12,290
4580,2,48.88,115,6,22,235
937,4,78.65,172,18,7,380
5109,4,91.54,97,11,7,350
6792,4,82.61,178,14,8,450
3804,5,103.98,53,11,12,550
2781,4,86.62,53,7,18,445
1970,5,111.67,70,6,14,522
3077,4,85.75,4,6,8,398
3717,3,50.11,93,5,33,165
1443,3,60.11,54,6,22,270
3766,3,71.33,97,6,24,240
2441,3,82.61,131,6,12,205
5328,4,93.5,172,11,11,375
2429,4,87.75,115,11,9,493
581,4,97.38,53,13,9,555
6777,5,89.0,97,12,6,390
4345,2,51.55,172,6,22,208
5244,4,99.22,4,14,9,450
2222,4,86.28,53,6,16,515
5084,3,64.35,4,6,19,265
182,4,110.69,4,11,13,498
3766,3,73.86,97,6,24,278
4159,3,56.53,116,6,29,235
937,5,86.01,172,18,7,465
688,4,82.84,172,14,10,320
4618,2,41.56,54,6,22,165
6780,3,73.47,172,18,7,290
182,4,112.6,4,11,13,512
581,8,197.0,53,13,9,730
267,5,79.23,172,5,9,385
4158,3,57.46,116,6,24,230
52,4,91.29,97,11,10,400
3718,2,60.28,93,18,22,205
154,5,107.34,178,7,21,530
6442,3,60.3,4,6,22,305
146,4,88.3,178,16,8,535
4580,3,65.47,115,6,23,285
52,5,84.27,97,11,8,410
52,5,116.24,97,11,11,490
5380,3,87.31,130,6,6,380
52,4,90.28,97,5,13,380
2056,4,87.35,53,6,16,508
3804,5,126.59,53,6,12,715
3462,5,91.57,172,14,7,395
4493,5,115.63,97,18,9,440
182,5,123.6,4,6,12,515
1845,4,87.66,178,16,13,439
581,4,100.55,53,14,9,565
6411,7,169.9,4,3,16,800
2410,4,88.52,24,14,8,560
939,5,125.25,4,14,2,710
2220,5,130.53,172,6,7,530
4031,3,46.02,178,6,24,250
139,4,89.53,70,6,11,510
2453,1,27.8,116,5,39,135
3437,5,124.58,172,9,11,460
6785,5,115.0,172,14,6,470
3303,5,92.92,172,18,6,420
582,5,128.0,53,17,2,828
6034,4,92.68,4,16,1,550
5381,4,89.0,130,6,8,395
2398,3,75.1,97,6,17,280
2222,3,63.8,53,6,16,370
6078,3,60.49,178,6,23,315
2390,5,170.0,93,1,5,550
6034,3,71.21,4,16,1,438
6059,1,29.62,150,6,23,166
2433,3,54.87,116,6,24,239
2071,3,70.35,23,6,22,257
